"runoff","rain","snow","etact"
746508750.757271,0,0,2499947327.62967
735049584.45923,0,0,2998742511.64668
724603010.487884,0,0,2770783956.83129
715098721.582851,0,0,3298883184.16418
706420143.571801,0,0,2903424178.87538
698387797.934491,0,0,2684414425.20759
691144234.364989,6631497325,0,5103559863.26255
684210452.502467,582905512.5,0,2038547063.54104
677331754.162107,0,0,1859151279.09274
670341793.580144,0,0,1544238318.8487
663156522.130937,0,0,1969534756.44274
655706490.15218,0,0,1841274199.26196
647836208.491861,6092625,0,809760300.164402
648078966.967666,29374427443.75,0,5288089262.08175
649707040.980716,2224218.75,0,2885656961.91113
652286956.904139,0,0,3348043065.92414
655073283.735054,0,0,2736105371.78903
657755234.219694,90052893.75,0,2328322670.76244
659890833.723174,0,0,2332267103.2624
660878350.40087,0,0,1952464902.73683
660110933.140554,0,0,1772695396.54861
657091322.063273,0,0,1827938690.2948
651568056.03461,0,0,1847617217.11799
643459810.315046,0,0,1556035330.2675
632943194.445702,0,0,1538476170.62705
620566465.699812,812533906.25,0,1351659535.23206
606793786.661793,0,0,1315537599.99733
594866173.760998,12850370750,0,4149687200.02758
585435544.500644,15449224306.25,0,1567115361.38343
576893656.955289,0,0,3264221679.28628
568526912.938071,220754225,0,1886468743.75086
561161612.84527,289743487.5,0,1757166059.52275
553304573.447149,870866900,0,2159609313.66639
546142002.543915,0,0,1677196651.98374
539798714.063519,6092625,0,1536611169.24897
534263962.584515,0,0,1314548260.6186
529364806.965393,355911368.75,0,1641485658.51827
524785008.841095,783696893.75,0,791127935.728076
520084293.20808,0,0,1222356308.81907
514868548.763424,117652087.5,0,1413889842.72787
508842693.953242,1142806537.5,0,902853071.511955
501796306.891644,762020318.75,0,1028366798.18494
494991361.896862,791632350,0,1339746898.30534
485497435.107389,250866550,0,1284122650.44015
475039367.665949,166624700,0,1167817954.54919
463972931.130589,2467792737.5,0,2323012451.6251
452516838.521285,24286387.5,0,1185686562.83158
440878813.100197,0,0,1306850668.34219
429277858.305354,0,0,1157986598.67202
417878218.931789,0,0,909974111.32215
406654311.012589,0,0,850423532.279926
396058513.08024,0,0,894668331.901175
385913967.632601,0,0,428459348.010452
376281118.541083,0,0,621772563.587861
367164419.248489,0,0,201455036.659816
358568182.314073,0,0,561572516.289115
350470156.462813,0,0,503036215.775255
342872212.890828,227333687.5,0,515623581.42818
335733879.987171,926190712.5,0,866004193.447886
329014743.997328,10623125,0,460027991.375176
322718606.758604,2949976550,0,1713613148.65539
320537755.891873,27485419325,0,1142291819.35825
317621820.739382,3461059050,0,1419495158.97102
315432247.267308,0,0,1612090542.34474
313753613.728292,0,0,1165219311.56165
312710581.369457,106167837.5,0,831746622.199309
312591232.882202,0,0,1072187907.47853
313750732.082242,0,0,856478881.354061
316536772.129983,0,0,1175678027.52291
321140448.242531,0,0,818039126.379463
327589932.900994,0,0,899672778.450881
335523653.163138,0,0,837539048.907627
344245403.071754,0,0,886293735.527033
352843347.83431,0,0,733386228.700762
360319164.919052,0,0,808253813.641087
365809439.254898,212056281.25,0,685026334.532586
368717521.643946,95465906.25,0,467753824.156291
368790089.274728,0,0,176199322.162483
366101449.534995,0,0,372612889.632325
360929551.56955,0,0,483202502.594362
353708409.926392,0,0,401354129.696561
344911038.933032,0,0,514176229.554811
335029025.84918,0,0,554082309.687298
324513840.325849,0,0,505794826.012348
314038547.220244,1340346427.84375,1199784.65625,1241293059.19164
309428765.662949,24702996787.3125,63413437.6875,862105015.933678
304392476.173133,9790161372.32292,18294352.6770833,383602619.439829
307600848.970545,38896301162.0417,92907400.4583333,699804750.033486
334833296.874126,39903279278.5834,15054074452.6667,576283769.625
381721146.651907,3111205883.82291,2272529947.42709,615097950.75
463278719.368485,10263891.6666667,72835833.3333333,673451407.75
592908678.786642,1145143.54166667,11561762.7083333,890259253.621763
761002698.505203,0,0,754348025.786903
933848383.492369,0,0,987167497.615675
1075850812.10375,0,0,1014077049.52757
1168461754.42804,0,0,1133683458.51742
1209580284.19403,120335.9375,221851.5625,1301319719.23988
1209105990.80176,5716520704.82292,2329608463.92709,762370529.625
1180183889.84407,1348435528.89583,10868630721.1042,937023571.25
1130578136.76946,0,209255306.25,1253461515.99044
1068921042.01135,0,37371047512.5,335962895.25
1002741113.3131,32382864.8958333,4938793503.85417,739636171.375
934570531.354428,956677.760416667,2000625540.98958,723479753.625
868258976.755646,0,534393518.75,721846892.713115
806064889.724531,0,0,985898313.287445
748756257.533862,0,0,799178647.382645
701913891.021623,17591867.1041667,10316170.3958333,1018263162.24802
659448000.448853,98823579.8125,226150151.4375,426720077.520101
659448000.448853,3966262887.33334,14416775437.6666,474199255.75
633488807.400826,0,268164900,308749892.625
595352259.297863,0,685549406.25,792552526.384966
582139949.230424,0,0,761340640.237948
582139949.230424,0,0,767073712.771732
561639750.01925,0,0,955646096.362741
551844640.453562,0,0,832999469.280159
541191501.971475,0,0,975263070.352701
529772770.404572,0,0,988060780.667987
518441291.316987,0,342187.5,1458091021.0513
507590155.922278,0,0,1560224956.17353
498041260.744798,0,958125,1136678356.45305
490236028.738613,0,0,1254021336.41026
484411098.059937,0,0,1362998084.97936
479832452.334133,0,0,1312441707.38226
475811423.952728,0,0,865981168.294258
471884499.031642,0,0,914452802.115076
467813951.5029,0,0,840556863.740884
463466813.089039,0,0,998267471.200272
458930892.960334,0,0,784852452.696282
454215902.498172,13456951.46875,119338329.78125,646787055.292343
449338898.296357,0,0,1417285976.7599
444376503.591875,0,0,1256290987.06113
439444592.943509,0,0,1157882059.24287
434696750.015474,0,0,535247983.825209
430334541.771652,0,0,702841519.179315
426578232.668218,0,0,570618418.868867
423773102.319793,3006755138.35416,345890192.895833,970435426.351603
422274795.434272,153300473.708333,74299157.5416667,711183312.158017
428772816.835594,9896869364.71875,7561034897.78125,467574221.875
436132678.370624,928970952.010418,703704522.989583,590485445.3125
447097111.008284,0,0,791745834.403897
462670508.655667,1560804362.35417,1531277631.39583,501988920.966689
482167344.912462,981009916.531251,830483439.718749,707831442.821469
556565171.73135,24721645093,17198100713.25,952679254.75
642127101.002739,11798871.7604167,198083653.239583,362104818.8125
733879723.388659,0,0,485639981.716099
825795830.833382,0,0,583566427.073726
911471718.447781,0,0,371604523.441203
984028261.201531,0,0,760711897.943179
1039766066.93487,80965743.5833333,2128673425.16667,519393144.867738
1083907569.15487,5586162484.29165,1827942871.95833,627692058.4375
1112059836.40925,0,0,527300780.375
1126363242.7332,0,0,804732197.714738
1139870606.36363,9653483645.84375,3278863529.15625,498838994
1148854794.03672,722674292.6875,438368619.8125,227838481.3125
1154646996.96033,216348889.708333,206840672.791667,413877018.5625
1157699491.98381,172732334.677083,99535352.8229167,819023182.073608
1158600864.18643,467099552.510416,246771891.239583,843862555.30979
1157468746.68906,2433705.83333333,661669.166666667,1629912772.55883
1153747201.50368,0,0,1641211718.96059
1146792777.69172,1225890.65625,6056628.09375,1019805082.50908
1138912159.59351,2956823975.72917,2527953718.02083,1151929707.42398
1128848788.83108,300342132.760417,1843220510.98958,615123242.222936
1116200041.70006,0,11761131.25,944691587.229677
1100808395.08193,0,0,775458379.920359
1083071322.32714,37403630.5104167,1909935075.73958,486117015.939643
1063296371.11565,0,849037781.25,984455246.433111
1042111691.87457,151203428.770833,10089834864.9792,1014032056.62365
1022178836.71974,105706634.916667,4314554346.33333,623100887.6875
1000226946.49342,0,186056750,710554086.548819
977545044.892036,0,342187.5,834123766.471231
954582074.08904,0,814687.5,704877402.166152
931096970.386424,0,90288100,939925727.52279
908227806.818611,347641800.239583,6543692156.01042,709287556.625
889804140.052753,64715108.5104167,75135403.9895834,1239898155.14721
925590101.548355,22558976932.8229,14181837510.9271,746656944.1875
1154058984.20596,28254732268.9792,5768569649.77083,1168356684.9375
1346264376.49387,182384845.010417,199171517.489583,1104143731.57634
1569526873.85253,0,0,1961973312.98986
1816395898.71112,0,0,2229017274.02258
2088595932.61694,16170031050.25,222812749.75,984060507.625
2584888121.76007,13862752072.6042,21211638196.1458,629371223.5
2955097289.99576,1532673862.47917,3948954981.27083,972155221.125
3445606008.89014,8560550527.48959,21500025610.0104,483717539.1875
3883448547.76447,1030697480.69792,5904520163.05208,1014071598.4375
4230393995.6596,2361228840.55208,16741269284.4479,655775111.25
4406331383.9432,6135381.5,989376449.75,1233709985
4409577435.94055,0,0,1698624215.1875
4285807809.07437,0,0,1131147739.25
4809227644.55471,35887516229.7188,14447150882.7812,1205861283.9375
6522176465.49882,18264755679.5938,20231208532.9062,611715778.75
7737581670.40371,321950153.822917,374811233.677083,882847927.0625
8342484766.22643,1344943245.53125,2119819904.46875,422533909.625
8247412469.64239,6616513.01041667,13267380.7395833,1081373721.625
7699804483.91058,0,0,1371188479.1875
6977854798.66928,0,0,575656478.75
6243333697.90657,0,0,1557600631.4375
5583000565.34219,0,0,1853928006.5625
5025218585.95067,0,0,1797827949.25
4564125319.57705,0,0,1515625126.3125
4181199818.29844,421589533.364583,126340835.385417,1435069670.71943
3859005219.87056,0,0,1634360804.48564
3584051789.05105,0,0,1708693291.93728
3345674841.48803,0,0,1742755995.24486
3137535353.07846,88837502.0833334,454534735.416666,663785866.711056
2987061730.83856,5269735936.01041,24067180507.7396,605649180.5
2864927037.89727,852786362.5625,5197799562.4375,634083483.375
2796986362.50966,4415645335.28126,12835501070.9687,635877719.25
2762566681.98417,1395763250.28125,2711978562.21875,636295921.375
2865501703.23894,4221126381.90625,5817817024.34375,690744822.875
2886702903.42568,1236324357.01042,817941174.239583,432438743.125
2963914383.05144,1986285759.26042,420161984.489583,766670218.625
3095074961.36928,5633566206.26041,1401624674.98959,445314193.125
3238919150.27216,1062355452.20833,311176947.791667,846589996.375
3554047004.02414,7733176261.60416,4535450319.64584,1043137190.125
3721477056.10215,0,0,2272093068.14649
3845044276.99378,0,0,1867451205.83424
3892944653.51018,0,0,1988779915.38489
3865623155.6648,0,0,2004396780.21165
3780122425.74003,0,0,2638734096.625
3659393191.84259,0,0,2479146836.5
3523940702.43461,708900727.291667,48388603.9583333,2160820051.375
3387136914.93984,161308665.510417,49843340.7395833,2120226788.875
3256947208.07852,0,0,2566610866.625
3137367063.34382,0,0,3666636768.875
3030262525.54149,0,0,3961554392.625
2934743349.81454,0,0,3919684944.625
2853970587.69735,5338093294.59375,654749186.656249,1883870578.25
2785186644.63271,0,0,2566196974.75
2725622303.65686,28210348.59375,7566713.90625,3352691817.375
2672314180.25801,0,0,3395145125.625
2622107611.67704,7940000,0,3099336789.60652
2571955834.31366,280406702.5,559522.499999999,1928808086.73622
2518859252.22404,84020268.75,0,3609256117.14829
2461059091.56704,0,0,3002038256.92316
2397903737.52497,0,0,4323226347.71294
2369801696.15114,39926516387.5,0,2594001778.50299
2355590173.40308,94895678.8125,22297446.1875,3069842729.8125
2371258034.59279,343853960.34375,17783220.90625,2963589734.30653
2431521823.17928,8564283775,0,3486935127.43685
2532803719.40069,348249976.34375,33613848.65625,1285499065.4456
2654285305.66836,2115828011.0625,43813213.9375,2741111021.06954
2765054163.35505,1571052795.92708,138291060.322917,1861838299.65196
2851030379.07798,10143446105.375,2384497519.625,744350828.3125
2886877956.12699,7987014.1875,190855998.3125,2409923457.63232
2873326492.23326,0,0,3715031436.14878
2818078623.90677,2284240.625,107634.375,4367459915.7227
2732896830.96294,280285889.395833,382863623.104166,2484559999.5939
2629473267.94288,384125.15625,126412556.09375,2543131778.39628
2516991968.1739,185686886.0625,377514882.6875,2729162752.99939
2402054523.55058,49944989.7083333,32796866.5416667,2408185284.1423
2290014274.51111,1600806713.05208,364936405.697917,1663076037.04217
2182551346.21495,2446352035.33333,602525608.416667,886888098.874481
2083852949.24416,2980737350.5625,267214024.4375,1681033534.5
1998014292.04556,10392258252.2083,483325104.041666,2209968270.4414
1922424647.70741,763226185.395834,116985527.104167,761748618.6875
1856926290.15,196308644.875,17093736.375,3184186690.54888
1800999214.9753,1066845641.4375,4213076446.0625,1726561625.00144
1753046061.76466,532748.25,6158301.75,3454490131.12311
1712019688.73148,120963520.833333,71427041.6666667,4361679335.33819
1675673475.436,0,0,3342732264.20964
1642198268.82993,0,0,3764995891.49806
1610151947.84731,0,0,3536049881.08814
1578343268.14061,0,0,4327765874.70098
1545910414.40985,5262137.5,0,4139692240.57867
1512314116.22794,0,0,6151699278.53601
1477423711.66592,252209950,0,3876346847.30978
1441213521.24395,13013250,0,4067595875.56545
1403727946.46517,14876437.5,0,4048427295.53437
1365554488.14576,4867390062.5,0,4690364974.24279
1327039586.00791,2528999787.5,0,5352637174.96379
1288741879.97686,116811062.5,0,4678374043.06548
1251388365.56959,3866718.75,0,5198542149.78209
1215578916.33005,288357974.75,283031.5,4850008663.50997
1182028639.32587,3505756049.17708,998809525.822917,1773499016.75
1160902182.35408,17922737804.8333,8627512670.16667,1481138771.75
1146262494.93291,8584077077.51042,1312923653.73958,1625263683.5
1141074913.67094,14975755432.1771,3269765980.32291,1086618456.75
1143855001.10838,1777325712.36458,231491112.635417,1633903962.25
1153575233.53222,85056485.6875001,69114383.0625,4099644749.87614
1171664125.54007,0,0,2460097285.4661
1197275177.58674,2759785753.78125,3796683.71875,5008770712.22441
1231913285.42467,14195003175.8646,1181465042.88542,1640592033.75
1266517253.22315,0,0,5264595409.92648
1297491161.64246,2391875,0,5040576222.81526
1321617541.38087,7354791568.75,0,2109112620.09759
1336852049.94872,697267912.5,0,5277224774.58823
1342736219.29681,0,0,6065162211.85385
1340113157.87497,581848518.75,0,5133273384.13712
1330111630.91372,953277012.5,0,6079262419.10081
1313691620.50649,0,0,5786279207.90293
1291580226.95628,0,0,6450889960.99978
1264354971.04468,0,0,5559934164.77662
1232659453.07695,0,0,4606050993.93085
1197192549.62568,0,0,5401664472.88994
1158941671.49882,0,0,5056368526.74273
1118830456.699,0,0,5545489399.93948
1077946130.92244,396827112.5,0,5326330812.40418
1066720445.56798,61469585043.75,0,2362285376.71913
1074260073.27084,15366124106.25,0,2862075548.34645
1127692718.82582,2497980331.25,0,6014435650.21196
1263786277.76529,0,0,6262916345.39967
1494647426.27159,1737774131.25,0,6762533108.95712
1802035541.40147,34049927131.25,0,1296798004.875
2111168678.91057,20956425994.0938,100288080.90625,1524478282.8125
2342376211.03485,0,0,4378262724.20062
2470434286.68308,509385106.25,0,3328549992.35818
2512445105.14487,19930014781.25,0,1471977010.6875
2552444209.01748,29357365527.8438,2120428.40625001,2109995098.48772
2527346109.61175,110814006.25,0,5730845820.35144
2482406829.25801,0,0,7174589884.18264
2425553382.23256,0,0,8623379272.78999
2358754835.90656,2371720450,0,5051518981.91691
2280103938.67294,0,0,7354065112.78916
2187951836.95685,59432268.75,0,6089248056.94713
2085805375.3688,4780417293.75,0,1771822306.76482
1972507709.91598,0,0,6515462625.96996
1854218221.9999,0,0,5299890552.74621
1735009345.46949,0,0,6392204893.12496
1619120843.18898,95841212.5,0,6177076555.05929
1518213538.88539,25464818981.25,0,1922124092.25
1428766701.09966,11035375,0,5337288687.53852
1350503948.17597,9873658550,0,3903043211.9118
1282689029.48983,0,0,5840580673.28099
1225224489.01344,643158925,0,7688753098.00725
1177644569.83981,0,0,6147611248.93828
1138618244.7318,0,0,6745160836.44841
1106201136.47766,691147275,0,7555439089.41573
1078007839.78092,267119350,0,4792641710.66657
1051691254.59822,266528818.75,0,6170599785.50279
1025370272.40117,0,0,6667362173.16488
997711945.330865,0,0,6740133487.26463
968339087.380874,589336200,0,4131656323.63077
936754039.843702,150323968.75,0,4594440471.00788
903875713.219173,250640031.25,0,4233822714.07904
